method;array_type;array_length;time_nanoseconds
QUICK_SORT;0;50;3037
QUICK_SORT;0;50;3397
QUICK_SORT;0;50;3476
QUICK_SORT;0;50;3171
QUICK_SORT;0;50;3248
QUICK_SORT;0;50;2997
QUICK_SORT;0;50;2799
QUICK_SORT;0;50;2750
QUICK_SORT;0;50;2878
QUICK_SORT;0;50;2996
QUICK_SORT;0;50;3030
QUICK_SORT;0;50;2663
QUICK_SORT;0;50;2492
QUICK_SORT;0;50;3119
QUICK_SORT;0;50;3082
QUICK_SORT;0;50;3143
QUICK_SORT;0;50;2574
QUICK_SORT;0;50;2763
QUICK_SORT;0;50;2717
QUICK_SORT;0;50;2638
QUICK_SORT;0;50;3721
QUICK_SORT;0;50;2877
QUICK_SORT;0;50;2654
QUICK_SORT;0;50;2926
QUICK_SORT;0;50;2947
QUICK_SORT;0;50;2803
QUICK_SORT;0;50;3025
QUICK_SORT;0;50;2889
QUICK_SORT;0;50;2351
QUICK_SORT;1;50;2347
QUICK_SORT;1;50;2856
QUICK_SORT;1;50;2626
QUICK_SORT;1;50;2685
QUICK_SORT;1;50;2606
QUICK_SORT;1;50;2767
QUICK_SORT;1;50;2613
QUICK_SORT;1;50;2911
QUICK_SORT;1;50;2562
QUICK_SORT;1;50;2502
QUICK_SORT;1;50;3214
QUICK_SORT;1;50;2996
QUICK_SORT;1;50;2713
QUICK_SORT;1;50;2652
QUICK_SORT;1;50;2697
QUICK_SORT;1;50;2894
QUICK_SORT;1;50;2636
QUICK_SORT;1;50;2939
QUICK_SORT;1;50;2676
QUICK_SORT;1;50;3195
QUICK_SORT;1;50;2752
QUICK_SORT;1;50;2896
QUICK_SORT;1;50;2805
QUICK_SORT;1;50;3479
QUICK_SORT;1;50;3214
QUICK_SORT;1;50;2995
QUICK_SORT;1;50;2871
QUICK_SORT;1;50;2387
QUICK_SORT;1;50;2660
QUICK_SORT;1;50;2769
QUICK_SORT;1;50;2584
QUICK_SORT;1;50;3029
QUICK_SORT;1;50;2340
QUICK_SORT;1;50;2762
QUICK_SORT;1;50;2745
QUICK_SORT;1;50;2737
QUICK_SORT;1;50;3083
QUICK_SORT;1;50;2663
QUICK_SORT;1;50;3006
QUICK_SORT;1;50;2930
QUICK_SORT;1;50;2680
QUICK_SORT;1;50;2420
QUICK_SORT;1;50;2746
QUICK_SORT;1;50;2398
QUICK_SORT;1;50;2768
QUICK_SORT;1;50;2339
QUICK_SORT;1;50;2579
QUICK_SORT;1;50;2885
QUICK_SORT;1;50;2665
QUICK_SORT;1;50;2617
QUICK_SORT;2;50;1682
QUICK_SORT;2;50;1458
QUICK_SORT;2;50;1428
QUICK_SORT;2;50;1152
QUICK_SORT;2;50;1250
QUICK_SORT;2;50;1360
QUICK_SORT;2;50;1133
QUICK_SORT;2;50;1182
QUICK_SORT;2;50;1040
QUICK_SORT;2;50;1056
QUICK_SORT;2;50;1033
QUICK_SORT;2;50;1397
QUICK_SORT;2;50;1104
QUICK_SORT;2;50;1066
QUICK_SORT;2;50;1247
QUICK_SORT;2;50;1061
QUICK_SORT;2;50;1359
QUICK_SORT;2;50;1192
QUICK_SORT;2;50;1171
QUICK_SORT;2;50;1285
QUICK_SORT;2;50;1602
QUICK_SORT;2;50;1223
QUICK_SORT;2;50;1209
QUICK_SORT;2;50;1325
QUICK_SORT;2;50;1120
QUICK_SORT;2;50;1029
QUICK_SORT;2;50;1151
QUICK_SORT;2;50;1158
QUICK_SORT;2;50;1421
QUICK_SORT;2;50;1178
QUICK_SORT;2;50;1077
QUICK_SORT;2;50;1075
QUICK_SORT;2;50;1359
QUICK_SORT;2;50;1193
QUICK_SORT;2;50;1303
QUICK_SORT;2;50;1152
QUICK_SORT;2;50;1202
QUICK_SORT;2;50;1253
QUICK_SORT;2;50;1240
QUICK_SORT;2;50;1156
QUICK_SORT;2;50;1324
QUICK_SORT;2;50;1195
QUICK_SORT;2;50;1071
QUICK_SORT;2;50;1193
QUICK_SORT;2;50;1182
QUICK_SORT;2;50;1082
QUICK_SORT;2;50;1212
QUICK_SORT;2;50;1154
QUICK_SORT;2;50;1196
QUICK_SORT;2;50;1138
QUICK_SORT;3;50;1449
QUICK_SORT;3;50;1212
QUICK_SORT;3;50;1152
QUICK_SORT;3;50;1158
QUICK_SORT;3;50;1174
QUICK_SORT;3;50;1103
QUICK_SORT;3;50;1050
QUICK_SORT;3;50;1036
QUICK_SORT;3;50;1061
QUICK_SORT;3;50;1055
QUICK_SORT;3;50;1026
QUICK_SORT;3;50;1109
QUICK_SORT;3;50;1052
QUICK_SORT;3;50;1054
QUICK_SORT;3;50;1039
QUICK_SORT;3;50;1033
QUICK_SORT;3;50;1056
QUICK_SORT;3;50;1052
QUICK_SORT;3;50;1034
QUICK_SORT;3;50;1057
QUICK_SORT;3;50;1015
QUICK_SORT;3;50;1026
QUICK_SORT;3;50;1050
QUICK_SORT;3;50;1027
QUICK_SORT;3;50;1014
QUICK_SORT;3;50;1032
QUICK_SORT;3;50;1034
QUICK_SORT;3;50;1005
QUICK_SORT;3;50;1019
QUICK_SORT;3;50;1038
QUICK_SORT;3;50;1044
QUICK_SORT;3;50;1142
QUICK_SORT;3;50;1004
QUICK_SORT;3;50;1019
QUICK_SORT;3;50;1003
QUICK_SORT;3;50;1007
QUICK_SORT;3;50;1026
QUICK_SORT;3;50;1022
QUICK_SORT;3;50;1028
QUICK_SORT;3;50;1077
QUICK_SORT;3;50;1012
QUICK_SORT;3;50;1007
QUICK_SORT;3;50;1014
QUICK_SORT;3;50;999
QUICK_SORT;3;50;1009
QUICK_SORT;3;50;992
QUICK_SORT;3;50;1041
QUICK_SORT;3;50;1018
QUICK_SORT;3;50;1012
QUICK_SORT;3;50;1012
BINARY_INSERTION_SORT;0;50;1823
BINARY_INSERTION_SORT;0;50;1678
BINARY_INSERTION_SORT;0;50;1899
BINARY_INSERTION_SORT;0;50;1574
BINARY_INSERTION_SORT;0;50;1578
BINARY_INSERTION_SORT;0;50;1636
BINARY_INSERTION_SORT;0;50;1720
BINARY_INSERTION_SORT;0;50;1632
BINARY_INSERTION_SORT;0;50;1594
BINARY_INSERTION_SORT;0;50;1486
BINARY_INSERTION_SORT;0;50;1570
BINARY_INSERTION_SORT;0;50;1444
BINARY_INSERTION_SORT;0;50;1442
BINARY_INSERTION_SORT;0;50;1594
BINARY_INSERTION_SORT;0;50;1704
BINARY_INSERTION_SORT;0;50;1582
BINARY_INSERTION_SORT;0;50;1539
BINARY_INSERTION_SORT;0;50;1792
BINARY_INSERTION_SORT;0;50;1696
BINARY_INSERTION_SORT;0;50;1761
BINARY_INSERTION_SORT;0;50;1534
BINARY_INSERTION_SORT;0;50;1568
BINARY_INSERTION_SORT;0;50;1549
BINARY_INSERTION_SORT;0;50;1464
BINARY_INSERTION_SORT;0;50;1649
BINARY_INSERTION_SORT;0;50;1555
BINARY_INSERTION_SORT;0;50;1672
BINARY_INSERTION_SORT;0;50;1752
BINARY_INSERTION_SORT;0;50;1532
BINARY_INSERTION_SORT;0;50;1619
BINARY_INSERTION_SORT;0;50;1601
BINARY_INSERTION_SORT;0;50;1580
BINARY_INSERTION_SORT;0;50;1516
BINARY_INSERTION_SORT;0;50;1491
BINARY_INSERTION_SORT;0;50;1578
BINARY_INSERTION_SORT;0;50;1594
BINARY_INSERTION_SORT;0;50;1642
BINARY_INSERTION_SORT;0;50;1396
BINARY_INSERTION_SORT;0;50;1576
BINARY_INSERTION_SORT;0;50;1462
BINARY_INSERTION_SORT;0;50;1539
BINARY_INSERTION_SORT;0;50;1291
BINARY_INSERTION_SORT;0;50;1697
BINARY_INSERTION_SORT;0;50;1570
BINARY_INSERTION_SORT;0;50;1484
BINARY_INSERTION_SORT;0;50;1407
BINARY_INSERTION_SORT;0;50;1475
BINARY_INSERTION_SORT;0;50;1450
BINARY_INSERTION_SORT;0;50;1562
BINARY_INSERTION_SORT;0;50;1569
BINARY_INSERTION_SORT;1;50;1686
BINARY_INSERTION_SORT;1;50;1741
BINARY_INSERTION_SORT;1;50;1570
BINARY_INSERTION_SORT;1;50;1751
BINARY_INSERTION_SORT;1;50;1439
BINARY_INSERTION_SORT;1;50;1518
BINARY_INSERTION_SORT;1;50;1520
BINARY_INSERTION_SORT;1;50;1365
BINARY_INSERTION_SORT;1;50;1503
BINARY_INSERTION_SORT;1;50;1396
BINARY_INSERTION_SORT;1;50;1414
BINARY_INSERTION_SORT;1;50;1489
BINARY_INSERTION_SORT;1;50;1498
BINARY_INSERTION_SORT;1;50;1561
BINARY_INSERTION_SORT;1;50;1518
BINARY_INSERTION_SORT;1;50;1536
BINARY_INSERTION_SORT;1;50;1481
BINARY_INSERTION_SORT;1;50;1440
BINARY_INSERTION_SORT;1;50;1455
BINARY_INSERTION_SORT;1;50;1478
BINARY_INSERTION_SORT;1;50;1533
BINARY_INSERTION_SORT;1;50;1419
BINARY_INSERTION_SORT;1;50;1468
BINARY_INSERTION_SORT;1;50;1507
BINARY_INSERTION_SORT;1;50;1604
BINARY_INSERTION_SORT;1;50;1528
BINARY_INSERTION_SORT;1;50;1472
BINARY_INSERTION_SORT;1;50;1532
BINARY_INSERTION_SORT;1;50;1476
BINARY_INSERTION_SORT;1;50;1417
BINARY_INSERTION_SORT;1;50;1528
BINARY_INSERTION_SORT;1;50;1458
BINARY_INSERTION_SORT;1;50;1396
BINARY_INSERTION_SORT;1;50;1439
BINARY_INSERTION_SORT;1;50;1513
BINARY_INSERTION_SORT;1;50;1439
BINARY_INSERTION_SORT;1;50;1484
BINARY_INSERTION_SORT;1;50;1507
BINARY_INSERTION_SORT;1;50;1582
BINARY_INSERTION_SORT;1;50;1570
BINARY_INSERTION_SORT;1;50;1482
BINARY_INSERTION_SORT;1;50;1499
BINARY_INSERTION_SORT;1;50;1537
BINARY_INSERTION_SORT;1;50;1517
BINARY_INSERTION_SORT;1;50;1585
BINARY_INSERTION_SORT;1;50;1475
BINARY_INSERTION_SORT;1;50;1417
BINARY_INSERTION_SORT;1;50;1409
BINARY_INSERTION_SORT;1;50;1412
BINARY_INSERTION_SORT;1;50;1484
BINARY_INSERTION_SORT;2;50;651
BINARY_INSERTION_SORT;2;50;445
BINARY_INSERTION_SORT;2;50;497
BINARY_INSERTION_SORT;2;50;454
BINARY_INSERTION_SORT;2;50;527
BINARY_INSERTION_SORT;2;50;503
BINARY_INSERTION_SORT;2;50;609
BINARY_INSERTION_SORT;2;50;411
BINARY_INSERTION_SORT;2;50;376
BINARY_INSERTION_SORT;2;50;413
BINARY_INSERTION_SORT;2;50;479
BINARY_INSERTION_SORT;2;50;359
BINARY_INSERTION_SORT;2;50;303
BINARY_INSERTION_SORT;2;50;502
BINARY_INSERTION_SORT;2;50;413
BINARY_INSERTION_SORT;2;50;442
BINARY_INSERTION_SORT;2;50;387
BINARY_INSERTION_SORT;2;50;472
BINARY_INSERTION_SORT;2;50;438
BINARY_INSERTION_SORT;2;50;399
BINARY_INSERTION_SORT;2;50;362
BINARY_INSERTION_SORT;2;50;371
BINARY_INSERTION_SORT;2;50;320
BINARY_INSERTION_SORT;2;50;323
BINARY_INSERTION_SORT;2;50;372
BINARY_INSERTION_SORT;2;50;419
BINARY_INSERTION_SORT;2;50;394
BINARY_INSERTION_SORT;2;50;504
BINARY_INSERTION_SORT;2;50;470
BINARY_INSERTION_SORT;2;50;364
BINARY_INSERTION_SORT;2;50;459
BINARY_INSERTION_SORT;2;50;324
BINARY_INSERTION_SORT;2;50;477
BINARY_INSERTION_SORT;2;50;376
BINARY_INSERTION_SORT;2;50;344
BINARY_INSERTION_SORT;2;50;406
BINARY_INSERTION_SORT;2;50;440
BINARY_INSERTION_SORT;2;50;363
BINARY_INSERTION_SORT;2;50;360
BINARY_INSERTION_SORT;2;50;400
BINARY_INSERTION_SORT;2;50;370
BINARY_INSERTION_SORT;2;50;370
BINARY_INSERTION_SORT;2;50;428
BINARY_INSERTION_SORT;2;50;355
BINARY_INSERTION_SORT;2;50;342
BINARY_INSERTION_SORT;2;50;404
BINARY_INSERTION_SORT;2;50;484
BINARY_INSERTION_SORT;2;50;330
BINARY_INSERTION_SORT;2;50;390
BINARY_INSERTION_SORT;2;50;378
BINARY_INSERTION_SORT;3;50;722
BINARY_INSERTION_SORT;3;50;383
BINARY_INSERTION_SORT;3;50;384
BINARY_INSERTION_SORT;3;50;345
BINARY_INSERTION_SORT;3;50;362
BINARY_INSERTION_SORT;3;50;360
BINARY_INSERTION_SORT;3;50;352
BINARY_INSERTION_SORT;3;50;338
BINARY_INSERTION_SORT;3;50;348
BINARY_INSERTION_SORT;3;50;335
BINARY_INSERTION_SORT;3;50;339
BINARY_INSERTION_SORT;3;50;337
BINARY_INSERTION_SORT;3;50;342
BINARY_INSERTION_SORT;3;50;355
BINARY_INSERTION_SORT;3;50;341
BINARY_INSERTION_SORT;3;50;341
BINARY_INSERTION_SORT;3;50;473
BINARY_INSERTION_SORT;3;50;348
BINARY_INSERTION_SORT;3;50;336
BINARY_INSERTION_SORT;3;50;344
BINARY_INSERTION_SORT;3;50;337
BINARY_INSERTION_SORT;3;50;348
BINARY_INSERTION_SORT;3;50;345
BINARY_INSERTION_SORT;3;50;342
BINARY_INSERTION_SORT;3;50;393
BINARY_INSERTION_SORT;3;50;345
BINARY_INSERTION_SORT;3;50;393
BINARY_INSERTION_SORT;3;50;390
BINARY_INSERTION_SORT;3;50;342
BINARY_INSERTION_SORT;3;50;340
BINARY_INSERTION_SORT;3;50;430
BINARY_INSERTION_SORT;3;50;343
BINARY_INSERTION_SORT;3;50;338
BINARY_INSERTION_SORT;3;50;380
BINARY_INSERTION_SORT;3;50;377
BINARY_INSERTION_SORT;3;50;382
BINARY_INSERTION_SORT;3;50;373
BINARY_INSERTION_SORT;3;50;374
BINARY_INSERTION_SORT;3;50;376
BINARY_INSERTION_SORT;3;50;374
BINARY_INSERTION_SORT;3;50;377
BINARY_INSERTION_SORT;3;50;374
BINARY_INSERTION_SORT;3;50;377
BINARY_INSERTION_SORT;3;50;374
BINARY_INSERTION_SORT;3;50;424
BINARY_INSERTION_SORT;3;50;375
BINARY_INSERTION_SORT;3;50;403
BINARY_INSERTION_SORT;3;50;467
BINARY_INSERTION_SORT;3;50;375
BINARY_INSERTION_SORT;3;50;372
INSERTION_SORT;0;50;3353
INSERTION_SORT;0;50;3479
INSERTION_SORT;0;50;4002
INSERTION_SORT;0;50;3886
INSERTION_SORT;0;50;3588
INSERTION_SORT;0;50;3375
INSERTION_SORT;0;50;3270
INSERTION_SORT;0;50;3513
INSERTION_SORT;0;50;4010
INSERTION_SORT;0;50;3617
INSERTION_SORT;0;50;3065
INSERTION_SORT;0;50;3673
INSERTION_SORT;0;50;4088
INSERTION_SORT;0;50;3087
INSERTION_SORT;0;50;3777
INSERTION_SORT;0;50;3402
INSERTION_SORT;0;50;3961
INSERTION_SORT;0;50;3482
INSERTION_SORT;0;50;3801
INSERTION_SORT;0;50;4311
INSERTION_SORT;0;50;3865
INSERTION_SORT;0;50;3391
INSERTION_SORT;0;50;3369
INSERTION_SORT;0;50;3638
INSERTION_SORT;0;50;3333
INSERTION_SORT;0;50;3564
INSERTION_SORT;0;50;3770
INSERTION_SORT;0;50;4081
INSERTION_SORT;0;50;3655
INSERTION_SORT;0;50;3762
INSERTION_SORT;0;50;2583
INSERTION_SORT;0;50;3953
INSERTION_SORT;0;50;3323
INSERTION_SORT;0;50;3414
INSERTION_SORT;0;50;3965
INSERTION_SORT;0;50;3419
INSERTION_SORT;0;50;3745
INSERTION_SORT;0;50;3593
INSERTION_SORT;0;50;3714
INSERTION_SORT;0;50;3459
INSERTION_SORT;0;50;3446
INSERTION_SORT;0;50;3498
INSERTION_SORT;0;50;3949
INSERTION_SORT;0;50;3754
INSERTION_SORT;0;50;3012
INSERTION_SORT;0;50;3649
INSERTION_SORT;0;50;3188
INSERTION_SORT;0;50;3484
INSERTION_SORT;0;50;3908
INSERTION_SORT;0;50;3471
INSERTION_SORT;1;50;3505
INSERTION_SORT;1;50;4117
INSERTION_SORT;1;50;4193
INSERTION_SORT;1;50;3878
INSERTION_SORT;1;50;4725
INSERTION_SORT;1;50;4648
INSERTION_SORT;1;50;4224
INSERTION_SORT;1;50;4100
INSERTION_SORT;1;50;3842
INSERTION_SORT;1;50;3437
INSERTION_SORT;1;50;4603
INSERTION_SORT;1;50;4250
INSERTION_SORT;1;50;4372
INSERTION_SORT;1;50;4173
INSERTION_SORT;1;50;4194
INSERTION_SORT;1;50;4483
INSERTION_SORT;1;50;3949
INSERTION_SORT;1;50;4336
INSERTION_SORT;1;50;4124
INSERTION_SORT;1;50;4302
INSERTION_SORT;1;50;3826
INSERTION_SORT;1;50;4287
INSERTION_SORT;1;50;4347
INSERTION_SORT;1;50;4006
INSERTION_SORT;1;50;4482
INSERTION_SORT;1;50;4577
INSERTION_SORT;1;50;4227
INSERTION_SORT;1;50;4071
INSERTION_SORT;1;50;4178
INSERTION_SORT;1;50;4009
INSERTION_SORT;1;50;4389
INSERTION_SORT;1;50;4479
INSERTION_SORT;1;50;3778
INSERTION_SORT;1;50;3939
INSERTION_SORT;1;50;3868
INSERTION_SORT;1;50;4118
INSERTION_SORT;1;50;4230
INSERTION_SORT;1;50;3500
INSERTION_SORT;1;50;4105
INSERTION_SORT;1;50;4314
INSERTION_SORT;1;50;3472
INSERTION_SORT;1;50;4229
INSERTION_SORT;1;50;4319
INSERTION_SORT;1;50;3945
INSERTION_SORT;1;50;3978
INSERTION_SORT;1;50;4577
INSERTION_SORT;1;50;4520
INSERTION_SORT;1;50;3833
INSERTION_SORT;1;50;4254
INSERTION_SORT;1;50;4362
INSERTION_SORT;2;50;432
INSERTION_SORT;2;50;482
INSERTION_SORT;2;50;325
INSERTION_SORT;2;50;470
INSERTION_SORT;2;50;343
INSERTION_SORT;2;50;636
INSERTION_SORT;2;50;361
INSERTION_SORT;2;50;141
INSERTION_SORT;2;50;134
INSERTION_SORT;2;50;224
INSERTION_SORT;2;50;540
INSERTION_SORT;2;50;507
INSERTION_SORT;2;50;357
INSERTION_SORT;2;50;250
INSERTION_SORT;2;50;333
INSERTION_SORT;2;50;268
INSERTION_SORT;2;50;195
INSERTION_SORT;2;50;210
INSERTION_SORT;2;50;628
INSERTION_SORT;2;50;367
INSERTION_SORT;2;50;391
INSERTION_SORT;2;50;106
INSERTION_SORT;2;50;306
INSERTION_SORT;2;50;324
INSERTION_SORT;2;50;354
INSERTION_SORT;2;50;343
INSERTION_SORT;2;50;198
INSERTION_SORT;2;50;210
INSERTION_SORT;2;50;273
INSERTION_SORT;2;50;236
INSERTION_SORT;2;50;350
INSERTION_SORT;2;50;238
INSERTION_SORT;2;50;388
INSERTION_SORT;2;50;541
INSERTION_SORT;2;50;462
INSERTION_SORT;2;50;123
INSERTION_SORT;2;50;318
INSERTION_SORT;2;50;307
INSERTION_SORT;2;50;449
INSERTION_SORT;2;50;406
INSERTION_SORT;2;50;381
INSERTION_SORT;2;50;279
INSERTION_SORT;2;50;150
INSERTION_SORT;2;50;431
INSERTION_SORT;2;50;553
INSERTION_SORT;2;50;330
INSERTION_SORT;2;50;154
INSERTION_SORT;2;50;365
INSERTION_SORT;2;50;125
INSERTION_SORT;2;50;485
INSERTION_SORT;3;50;7051
INSERTION_SORT;3;50;7026
INSERTION_SORT;3;50;7047
INSERTION_SORT;3;50;7047
INSERTION_SORT;3;50;7049
INSERTION_SORT;3;50;7053
INSERTION_SORT;3;50;7026
INSERTION_SORT;3;50;7046
INSERTION_SORT;3;50;7030
INSERTION_SORT;3;50;7027
INSERTION_SORT;3;50;7038
INSERTION_SORT;3;50;7017
INSERTION_SORT;3;50;7041
INSERTION_SORT;3;50;7018
INSERTION_SORT;3;50;7031
INSERTION_SORT;3;50;7051
INSERTION_SORT;3;50;7024
INSERTION_SORT;3;50;7040
INSERTION_SORT;3;50;7028
INSERTION_SORT;3;50;7034
INSERTION_SORT;3;50;7041
INSERTION_SORT;3;50;7041
INSERTION_SORT;3;50;7058
INSERTION_SORT;3;50;7016
INSERTION_SORT;3;50;7029
INSERTION_SORT;3;50;7034
INSERTION_SORT;3;50;7030
INSERTION_SORT;3;50;7036
INSERTION_SORT;3;50;7032
INSERTION_SORT;3;50;7042
INSERTION_SORT;3;50;7039
INSERTION_SORT;3;50;7763
INSERTION_SORT;3;50;6390
INSERTION_SORT;3;50;6358
INSERTION_SORT;3;50;6376
INSERTION_SORT;3;50;6352
INSERTION_SORT;3;50;6371
INSERTION_SORT;3;50;6363
INSERTION_SORT;3;50;6361
INSERTION_SORT;3;50;6369
INSERTION_SORT;3;50;6359
INSERTION_SORT;3;50;6386
INSERTION_SORT;3;50;6346
INSERTION_SORT;3;50;6386
INSERTION_SORT;3;50;6356
INSERTION_SORT;3;50;6372
INSERTION_SORT;3;50;6373
INSERTION_SORT;3;50;6363
INSERTION_SORT;3;50;6367
INSERTION_SORT;3;50;6352
IVERSON12_SORT;0;50;4281
IVERSON12_SORT;0;50;4240
IVERSON12_SORT;0;50;4218
IVERSON12_SORT;0;50;4516
IVERSON12_SORT;0;50;4564
IVERSON12_SORT;0;50;4365
IVERSON12_SORT;0;50;4322
IVERSON12_SORT;0;50;3684
IVERSON12_SORT;0;50;4977
IVERSON12_SORT;0;50;4751
IVERSON12_SORT;0;50;4488
IVERSON12_SORT;0;50;5026
IVERSON12_SORT;0;50;4055
IVERSON12_SORT;0;50;3857
IVERSON12_SORT;0;50;3906
IVERSON12_SORT;0;50;4146
IVERSON12_SORT;0;50;4598
IVERSON12_SORT;0;50;4524
IVERSON12_SORT;0;50;5011
IVERSON12_SORT;0;50;4118
IVERSON12_SORT;0;50;4220
IVERSON12_SORT;0;50;4712
IVERSON12_SORT;0;50;5159
IVERSON12_SORT;0;50;4244
IVERSON12_SORT;0;50;4985
IVERSON12_SORT;0;50;4228
IVERSON12_SORT;0;50;3843
IVERSON12_SORT;0;50;4707
IVERSON12_SORT;0;50;4533
IVERSON12_SORT;0;50;4640
IVERSON12_SORT;0;50;3675
IVERSON12_SORT;0;50;4520
IVERSON12_SORT;0;50;4709
IVERSON12_SORT;0;50;4446
IVERSON12_SORT;0;50;4289
IVERSON12_SORT;0;50;4740
IVERSON12_SORT;0;50;4545
IVERSON12_SORT;0;50;4266
IVERSON12_SORT;0;50;4066
IVERSON12_SORT;0;50;4134
IVERSON12_SORT;0;50;3981
IVERSON12_SORT;0;50;4456
IVERSON12_SORT;0;50;5029
IVERSON12_SORT;0;50;4057
IVERSON12_SORT;0;50;4386
IVERSON12_SORT;0;50;4396
IVERSON12_SORT;0;50;3897
IVERSON12_SORT;0;50;4304
IVERSON12_SORT;0;50;4233
IVERSON12_SORT;0;50;4602
IVERSON12_SORT;1;50;4853
IVERSON12_SORT;1;50;4607
IVERSON12_SORT;1;50;5633
IVERSON12_SORT;1;50;5450
IVERSON12_SORT;1;50;4864
IVERSON12_SORT;1;50;4733
IVERSON12_SORT;1;50;5613
IVERSON12_SORT;1;50;4680
IVERSON12_SORT;1;50;5036
IVERSON12_SORT;1;50;5499
IVERSON12_SORT;1;50;5427
IVERSON12_SORT;1;50;5022
IVERSON12_SORT;1;50;5448
IVERSON12_SORT;1;50;5194
IVERSON12_SORT;1;50;4189
IVERSON12_SORT;1;50;4739
IVERSON12_SORT;1;50;4785
IVERSON12_SORT;1;50;5314
IVERSON12_SORT;1;50;5030
IVERSON12_SORT;1;50;4911
IVERSON12_SORT;1;50;4650
IVERSON12_SORT;1;50;4962
IVERSON12_SORT;1;50;4815
IVERSON12_SORT;1;50;5027
IVERSON12_SORT;1;50;5453
IVERSON12_SORT;1;50;5008
IVERSON12_SORT;1;50;5761
IVERSON12_SORT;1;50;5511
IVERSON12_SORT;1;50;5181
IVERSON12_SORT;1;50;5139
IVERSON12_SORT;1;50;5544
IVERSON12_SORT;1;50;5140
IVERSON12_SORT;1;50;5453
IVERSON12_SORT;1;50;5289
IVERSON12_SORT;1;50;5289
IVERSON12_SORT;1;50;4978
IVERSON12_SORT;1;50;4993
IVERSON12_SORT;1;50;5311
IVERSON12_SORT;1;50;5450
IVERSON12_SORT;1;50;5205
IVERSON12_SORT;1;50;5642
IVERSON12_SORT;1;50;5007
IVERSON12_SORT;1;50;5007
IVERSON12_SORT;1;50;5199
IVERSON12_SORT;1;50;5170
IVERSON12_SORT;1;50;5163
IVERSON12_SORT;1;50;4988
IVERSON12_SORT;1;50;5018
IVERSON12_SORT;1;50;4868
IVERSON12_SORT;1;50;5561
IVERSON12_SORT;2;50;1087
IVERSON12_SORT;2;50;1310
IVERSON12_SORT;2;50;1175
IVERSON12_SORT;2;50;960
IVERSON12_SORT;2;50;1165
IVERSON12_SORT;2;50;358
IVERSON12_SORT;2;50;199
IVERSON12_SORT;2;50;467
IVERSON12_SORT;2;50;620
IVERSON12_SORT;2;50;1369
IVERSON12_SORT;2;50;685
IVERSON12_SORT;2;50;538
IVERSON12_SORT;2;50;179
IVERSON12_SORT;2;50;1051
IVERSON12_SORT;2;50;495
IVERSON12_SORT;2;50;1011
IVERSON12_SORT;2;50;855
IVERSON12_SORT;2;50;260
IVERSON12_SORT;2;50;1241
IVERSON12_SORT;2;50;1361
IVERSON12_SORT;2;50;1291
IVERSON12_SORT;2;50;219
IVERSON12_SORT;2;50;320
IVERSON12_SORT;2;50;590
IVERSON12_SORT;2;50;840
IVERSON12_SORT;2;50;336
IVERSON12_SORT;2;50;236
IVERSON12_SORT;2;50;109
IVERSON12_SORT;2;50;658
IVERSON12_SORT;2;50;1179
IVERSON12_SORT;2;50;1247
IVERSON12_SORT;2;50;549
IVERSON12_SORT;2;50;924
IVERSON12_SORT;2;50;330
IVERSON12_SORT;2;50;1094
IVERSON12_SORT;2;50;187
IVERSON12_SORT;2;50;451
IVERSON12_SORT;2;50;734
IVERSON12_SORT;2;50;1436
IVERSON12_SORT;2;50;876
IVERSON12_SORT;2;50;308
IVERSON12_SORT;2;50;1248
IVERSON12_SORT;2;50;1610
IVERSON12_SORT;2;50;581
IVERSON12_SORT;2;50;351
IVERSON12_SORT;2;50;472
IVERSON12_SORT;2;50;895
IVERSON12_SORT;2;50;575
IVERSON12_SORT;2;50;487
IVERSON12_SORT;2;50;1115
IVERSON12_SORT;3;50;8270
IVERSON12_SORT;3;50;7153
IVERSON12_SORT;3;50;7093
IVERSON12_SORT;3;50;7051
IVERSON12_SORT;3;50;6437
IVERSON12_SORT;3;50;6388
IVERSON12_SORT;3;50;6414
IVERSON12_SORT;3;50;6400
IVERSON12_SORT;3;50;6397
IVERSON12_SORT;3;50;6428
IVERSON12_SORT;3;50;6412
IVERSON12_SORT;3;50;6421
IVERSON12_SORT;3;50;6409
IVERSON12_SORT;3;50;6420
IVERSON12_SORT;3;50;6415
IVERSON12_SORT;3;50;6409
IVERSON12_SORT;3;50;6449
IVERSON12_SORT;3;50;6398
IVERSON12_SORT;3;50;6411
IVERSON12_SORT;3;50;6409
IVERSON12_SORT;3;50;6425
IVERSON12_SORT;3;50;6392
IVERSON12_SORT;3;50;6418
IVERSON12_SORT;3;50;6429
IVERSON12_SORT;3;50;6413
IVERSON12_SORT;3;50;6417
IVERSON12_SORT;3;50;6404
IVERSON12_SORT;3;50;6392
IVERSON12_SORT;3;50;6383
IVERSON12_SORT;3;50;6423
IVERSON12_SORT;3;50;6397
IVERSON12_SORT;3;50;6417
IVERSON12_SORT;3;50;6411
IVERSON12_SORT;3;50;6423
IVERSON12_SORT;3;50;6415
IVERSON12_SORT;3;50;6402
IVERSON12_SORT;3;50;6418
IVERSON12_SORT;3;50;6404
IVERSON12_SORT;3;50;6410
IVERSON12_SORT;3;50;6399
IVERSON12_SORT;3;50;6419
IVERSON12_SORT;3;50;6391
IVERSON12_SORT;3;50;6437
IVERSON12_SORT;3;50;6402
